Org_Identifier,Org_FormalName,Project_Identifier,Project_Name,Project_QAPPApproved,Project_QAPPApprovalAgency,ProjectAttachment_FileName,ProjectAttachment_FileType,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,AlternateLocation_IdentifierCount,Activity_ActivityIdentifier,Activity_ActivityIdentifierUserSupplied,Activity_TypeCode,Activity_Media,Activity_MediaSubdivision,Activity_BottomDepthSamplingComponent,ActivityBiological_AssemblageSampled,ActivityBiological_ToxicityTestType,Activity_ConductingOrganization,Activity_Comment,ActivityLocation_Latitude,ActivityLocation_Longitude,ActivityLocation_HorzCoordReferenceSystemDatum,ActivityLocation_SourceMapScale,ActivityLocation_LatitudeStandardized,ActivityLocation_LongitudeStandardized,ActivityLocation_HorzCoordStandardizedDatum,ActivityLocation_HorzAccuracyMeasure,ActivityLocation_HorzAccuracyMeasureUnit,ActivityLocation_HorizontalAccuracyHorzCollectionMethod,ActivityLocation_Description,Activity_StartDate,Activity_StartTime,Activity_StartTimeZone,Activity_EndDate,Activity_EndTime,Activity_EndTimeZone,Activity_DepthHeightMeasure,Activity_DepthHeightMeasureUnit,Activity_BottomDepthAltitudeReferencePoint,Activity_ActivityRelativeDepth,Activity_TopDepthMeasure,Activity_TopDepthMeasureUnit,Activity_BottomDepthMeasure,Activity_BottomDepthMeasureUnit,SampleCollectionMethod_Identifier,SampleCollectionMethod_IdentifierContext,SampleCollectionMethod_Name,SampleCollectionMethod_QualifierTypeName,SampleCollectionMethod_Description,SampleCollectionMethod_EquipmentName,SampleCollectionMethod_EquipmentComment,SamplePrepMethod_Identifier,SamplePrepMethod_IdentifierContext,SamplePrepMethod_Name,SamplePrepMethod_QualifierType,SamplePrepMethod_Description,SamplePrepMethod_ContainerLabel,SamplePrepMethod_ContainerType,SamplePrepMethod_ContainerColor,SamplePrepMethod_ChemicalPreservativeUsed,SamplePrepMethod_ThermalPreservativeUsed,SamplePrepMethod_TransportStorageDescription,Activity_HydrologicCondition,Activity_HydrologicEvent,ActivityAttachment_FileName,ActivityAttachment_FileType,ActivityAttachment_FileDownload,Result_DataLoggerLine,Result_ResultDetectionCondition,Result_Characteristic,Result_CharacteristicUserSupplied,Result_CASNumber,Result_MethodSpeciation,Result_SampleFraction,ResultBiological_Intent,ResultBiological_IndividualIdentifier,ResultBiological_Taxon,ResultBiological_TaxonUserSupplied,ResultBiological_TaxonUserSuppliedReference,ResultBiological_UnidentifiedSpeciesIdentifier,ResultBiological_SampleTissueAnatomy,ResultBiological_GroupSummaryCount,GroupSummaryWeight_Measure,GroupSummaryWeight_MeasureUnit,ResultDepthHeight_Measure,ResultDepthHeight_MeasureUnit,ResultDepthHeight_AltitudeReferencePoint,ResultDepthHeight_SamplingPointName,ResultDepthHeight_SamplingPointType,ResultDepthHeight_SamplingPointPlaceInSeries,ResultDepthHeight_SamplingPointComment,ResultDepthHeight_RecordIdentifierUserSupplied,Result_MeasureIdentifier,Result_Measure,Result_MeasureUnit,Result_MeasureQualifierCode,Result_MeasureStatusIdentifier,Result_StatisticalBase,Result_StatisticalNValue,Result_MeasureType,Result_WeightBasis,Result_TimeBasis,Result_MeasureTemperatureBasis,Result_MeasureParticleSizeBasis,DataQuality_PrecisionValue,DataQuality_BiasValue,DataQuality_ConfidenceIntervalValue,DataQuality_UpperConfidenceLimitValue,DataQuality_LowerConfidenceLimitValue,DataQuality_ResultComment,DetectionLimit_TypeA,DetectionLimit_MeasureA,DetectionLimit_MeasureUnitA,DetectionLimit_CommentA,DetectionLimit_TypeB,DetectionLimit_MeasureB,DetectionLimit_MeasureUnitB,DetectionLimit_CommentB,LabInfo_LabSampleSplitRatio,LabInfo_LabAccreditationIndicator,LabInfo_LabAccreditationAuthority,LabInfo_TaxonAccreditationIndicator,LabInfo_TaxonAccreditationAuthority,ResultAnalyticalMethod_Identifier,ResultAnalyticalMethod_IdentifierContext,ResultAnalyticalMethod_Name,ResultAnalyticalMethod_QualifierType,ResultAnalyticalMethod_Description,Result_ComparableMethodIdentifier,Result_ComparableMethodIdentifierContext,Result_ComparableMethodModification,LabInfo_Name,LabInfo_AnalysisStartDate,LabInfo_AnalysisStartTime,LabInfo_AnalysisStartTimeZone,LabInfo_AnalysisEndDate,LabInfo_AnalysisEndTime,LabInfo_AnalysisEndTimeZone,LabInfo_LaboratoryComment,LabSamplePrepMethod_Identifier,LabSamplePrepMethod_IdentifierContext,LabSamplePrepMethod_Name,LabSamplePrepMethod_QualifierType,LabSamplePrepMethod_Description,LabSamplePrepMethod_StartDate,LabSamplePrepMethod_StartTime,LabSamplePrepMethod_StartTimeZone,LabSamplePrepMethod_EndDate,LabSamplePrepMethod_EndTime,LabSamplePrepMethod_EndTimeZone,LabSamplePrepMethod_DilutionFactor,ResultAttachment_FileName,ResultAttachment_FileType,ResultAttachment_FileDownload,ProviderName,Result_CharacteristicComparable,Result_CharacteristicGroup,Org_Type,LastChangeDate,USGSpcode,USGSSampleAquifer
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251115081075800,"RAULERSON BROTHERS CANAL AT CAPE SABLE, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.187652777777778,-81.13277777777778,NAD83,25.187652777777778,-81.13277777777778,NAD83,,e5adc420-cb88-46b7-bed6-07775bb2781b,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2018-04-16,17:08:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,"US DH-81, Teflon cap and nozzle",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,4a71609b-52e3-41e1-b538-aebc10d1bccd,36,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-02-27,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251203080480600,"WEST LAKE OUTLET TO LONG LAKE NEAR FLAMINGO, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.2007222222222,-80.8016111111111,NAD83,25.2007222222222,-80.8016111111111,NAD83,,dfcb2cc8-55da-48ff-8ddc-579159976cb2,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2014-07-22,14:13:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,e41bae21-a97f-4afd-b03f-1d4b7d147e55,16,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251241080385301,G  -3764,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.21,-80.6477777777778,NAD83,25.21,-80.6477777777778,NAD83,,2f3dcd31-9b47-410d-9cc0-a2babd1b1edf,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2015-04-13,16:25:00,EDT,,,,,,,,,,,,4030,USDOI/USGS,Suction-lift pumping,,Pump - negative displacement: Suction-lift pumping,Peristaltic pump,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,e6444b95-8c1d-4152-abc1-7d9c30045a59,21,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251154080471900,"CUTHBERT LAKE OUTLET NEAR FLAMINGO, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1983611111111,-80.7886666666667,NAD83,25.1983611111111,-80.7886666666667,NAD83,,7b59d594-4d2b-4af7-b78f-1c0b3f5f4ad5,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2015-02-12,11:04:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,99386ff5-0209-47d5-a2e8-6e9246216c18,12,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-254155080213601,SNAPPER CREEK,Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,,,,25.6986,-80.3599166666667,NAD83,25.6986,-80.3599166666667,NAD83,,3aa7624d-98cf-4ad1-a5d4-c4a001d4282a,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2010-12-29,09:30:00,EST,,,,,,,,,,,,70,USDOI/USGS,Grab/dip,,Point / Grab: Grab sample (dip),,,,,,,,,,,,,,Not applicable,Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,bd870b10-3ff4-4fbd-87b4-1065a08bde26,0.3,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS"",""GP12MC00E""]",,,,,,USGS-255514080085202,MIAMI-DADE N1L,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,,,,25.9206138888889,-80.1478388888889,NAD83,25.9206138888889,-80.1478388888889,NAD83,,30520df9-03b7-447d-ac61-a58762640f86,,"Sample - Routine, regular",Water,Groundwater,,,,U.S. Geological Survey-Water Resources Discipline,A-2800115 CAUTION WASTEWATER L-2800115 CAUTION WASTEWATER X = No stat id on smpls,,,,,,,,,,,,2011-10-03,14:00:00,EDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,1a2440c1-4d6c-49c3-a541-e2b7ae8b5118,14,ppth,,Provisional,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-252820080505401,MO  - 215,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.4722222222222,-80.8483333333333,NAD83,25.4722222222222,-80.8483333333333,NAD83,,2ddf7bf8-2e3f-4dba-823e-ef9d1fd9944b,,"Sample - Routine, regular",Water,Groundwater,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2013-11-14,11:00:00,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,1ea7bee3-ad22-4dcf-9cc8-24a8a5784c46,0.6,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS"",""GR11MC00A""]",,,,,,USGS-251549080251200,"MANATEE BAY CREEK NEAR HOMESTEAD, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,,,,25.2642111111111,-80.4201833333333,NAD83,25.2642111111111,-80.4201833333333,NAD83,,7bf79b1a-fb59-4272-ade8-e0894b4c4058,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,A-2160019 RUSH Salinity may be a factor for low level analysis: 34.76 ppt. (EPA Holding Times.) L-2160019 RUSH,,,,,,,,,,,,2011-08-03,10:25:00,EDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not determined,Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,b9d3b657-ab4a-4486-a2a5-5906c5558c37,35,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251033080440800,"OYSTER CREEK NEAR FLAMINGO, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1758888888889,-80.7355833333333,NAD83,25.1758888888889,-80.7355833333333,NAD83,,eb0b9245-f6a0-4776-845d-9e1082fff90b,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2022-06-08,12:19:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,c4c5f95a-7fe3-4eae-a8f2-36dce44dd8ec,22,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-02290829502,MO  -199,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021300,,,25.4679777777778,-80.8545277777778,NAD83,25.4679777777778,-80.8545277777778,NAD83,,fa74bddc-8492-4655-bf1e-42fa5c395c49,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2016-03-08,14:05:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,d98c6c97-e725-4a1b-888b-dc5a3f2947b4,0.6,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-250802081035500,"EAST SIDE CREEK NEAR LAKE INGRAHAM, FL",Stream,,Florida,United States of America,Monroe County,US,FL,,03090203,,,,25.1369694444444,-81.0643805555556,NAD83,25.1369694444444,-81.0643805555556,NAD83,,1b612283-fa10-4cd1-9a95-c17dda5e20d1,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2017-06-22,11:00:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,"US DH-81, Teflon cap and nozzle",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,ce711eb1-cef3-4dc1-93e5-ef7c772c2619,41,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251032080473400,"ALLIGATOR CREEK NEAR GARFIELD BIGHT, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1755555555556,-80.7927777777778,NAD83,25.1755555555556,-80.7927777777778,NAD83,,88ebb135-e56b-49da-a49f-e21b839c0ec7,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2017-12-04,13:49:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,6694c12d-3ead-4b4f-99c7-1c3d63bc8cbd,25,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-254344081095101,MO - 216,Well,,Florida,United States of America,Monroe County,US,FL,,03090204,030902041100,,,25.7290277777778,-81.16425,NAD83,25.7290277777778,-81.16425,NAD83,,63d7cc95-8d94-4053-9172-3837295cbb82,,"Sample - Routine, regular",Water,Groundwater,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2016-10-28,11:40:00,EDT,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,a27ccfe5-c989-4fc6-bd00-0d552356be15,13,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251154080471900,"CUTHBERT LAKE OUTLET NEAR FLAMINGO, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1983611111111,-80.7886666666667,NAD83,25.1983611111111,-80.7886666666667,NAD83,,f36968f4-065a-4157-bcff-08b6bbc24234,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2022-10-17,13:53:00,EDT,,,,2.5,ft,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,Not determined,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,05a92a05-1a18-4db7-a379-43158c17c35f,9.1,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""2550DB300""]",,,,,,USGS-254154080213702,G  -3910,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,,,,25.6985138888889,-80.3605,NAD83,25.6985138888889,-80.3605,NAD83,,ceb3cb07-5c5d-4cc4-89be-a45e5d227892,,"Sample - Routine, regular",Water,Groundwater,,,,U.S. Geological Survey-Water Resources Discipline,L-2110110 X = RU not rcvd,,,,,,,,,,,,2010-07-27,10:00:00,EDT,,,,65.0,ft,,,,,,,4040,USDOI/USGS,Positive-pressure pumping,,Pump - positive displacement: Positive-pressure pumping,Gear pump,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,2a6ee371-f9e3-439a-9977-05775b97288f,0.2,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS"",""GC11MC00C""]",,,,,,USGS-254155080213501,S  -3011,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,,,,25.6983666666667,-80.3583027777778,NAD83,25.6983666666667,-80.3583027777778,NAD83,,44ea90a3-17a9-440b-bde0-a605748da921,,"Sample - Routine, regular",Water,Groundwater,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2011-05-27,11:30:00,EDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not determined,Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,7c6b8c3b-47db-41a5-ae0d-69a73bcfe238,0.3,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS"",""2550DB4LB""]",,,,,,USGS-253819080183201,G  -3610,Well,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,,,,25.63725,-80.3088888888889,NAD83,25.63725,-80.3088888888889,NAD83,,63156880-8cbf-4514-b3a8-dd57ac4b1a0d,,"Sample - Routine, regular",Water,Groundwater,,,,U.S. Geological Survey-Water Resources Discipline,G-3610,,,,,,,,,,,,2010-07-13,12:22:00,EDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not determined,Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,97f59870-6c0e-4827-a437-f4ecfacceed1,0.3,ppth,,Provisional,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,Biscayne Limestone Aquifer
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251152080370900,"EAST CREEK NEAR HOMESTEAD, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1982111111111,-80.6190944444444,NAD83,25.1982111111111,-80.6190944444444,NAD83,,e724955f-7579-4f7d-b99b-ccb1e6287908,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2020-12-08,15:10:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,deb715cd-c942-4e76-9dea-50b64ab5ef6c,0.3,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251203080480600,"WEST LAKE OUTLET TO LONG LAKE NEAR FLAMINGO, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.2007222222222,-80.8016111111111,NAD83,25.2007222222222,-80.8016111111111,NAD83,,332c926c-7f23-4eb2-b283-7c9eb374d1b4,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2019-02-01,10:24:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,faba6286-7c58-4fe1-ac57-9cd77d7e22fa,12,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-251433080265000,"WEST HIGHWAY CREEK NEAR HOMESTEAD, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,,,,25.2421083333333,-80.4475722222222,NAD83,25.2421083333333,-80.4475722222222,NAD83,,4df95495-d1d6-408b-aa63-9e111b21dfaf,,"Sample - Routine, regular",Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2011-05-25,15:38:00,EDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,bdce58e9-b89d-4e94-9ee1-8a503e9cf63d,38,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-253644081013001,MO  - 214,Well,,Florida,United States of America,Monroe County,US,FL,,03090202,030902021300,,,25.6122444444444,-81.02525,NAD83,25.6122444444444,-81.02525,NAD83,,b1336c7a-bb29-4f52-8722-39956cf480a8,,"Sample - Routine, regular",Water,Groundwater,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2018-09-25,13:31:00,EDT,,,,,,,,,,,,4040,USDOI/USGS,Positive-pressure pumping,,Pump - positive displacement: Positive-pressure pumping,Centrifugal pump,,,,,,,,,,,,,Not applicable,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,61238dd4-0261-4c76-89a9-c002c2d9838f,6.9,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-15,00480,
USGS,U.S. Geological Survey,"[""USGS"",""0000100FT""]",,,,,,USGS-251154080471900,"CUTHBERT LAKE OUTLET NEAR FLAMINGO, FL",Stream,,Florida,United States of America,Miami-Dade County,US,FL,,03090202,030902021400,,,25.1983611111111,-80.7886666666667,NAD83,25.1983611111111,-80.7886666666667,NAD83,,27a1693e-ce42-4255-a641-c543071a88d9,,"Sample - Routine, regular",Water,Surface water,,,,USGS - Florida Water Science Center,,,,,,,,,,,,,2022-12-13,11:30:00,EST,,,,,,,,,,,,50,USDOI/USGS,Point sample,,Point / Grab: Point sample,Other,,,,,,,,,,,,,Not determined,Not applicable,,,,,,Salinity,"Salinity, water, unfiltered",,,Unfiltered,,,,,,,,,,,,,,,,,,,c8cad88d-233f-47dc-b1a5-5c82c2dfaa4c,8.3,ppth,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2025-01-16,00480,
